feature_ID	n_tissues	tissue
ENSRNOG00000043377	2	BAT,LIVER
ENSRNOG00000043381	2	ADRNL,OVARY
ENSRNOG00000043387	2	LUNG,WAT-SC
ENSRNOG00000043388	2	ADRNL,SPLEEN
ENSRNOG00000043419	2	BLOOD,SPLEEN
ENSRNOG00000043465	2	KIDNEY,WAT-SC
ENSRNOG00000043498	2	ADRNL,COLON
ENSRNOG00000045555	2	BAT,COLON
ENSRNOG00000045558	2	ADRNL,WAT-SC
ENSRNOG00000045605	2	ADRNL,COLON
ENSRNOG00000045654	2	ADRNL,HEART
ENSRNOG00000045670	2	BAT,WAT-SC
ENSRNOG00000045677	2	ADRNL,COLON
ENSRNOG00000045686	2	ADRNL,BAT
ENSRNOG00000045733	2	HEART,SKM-VL
ENSRNOG00000045738	2	LIVER,OVARY
ENSRNOG00000045831	2	HEART,LUNG
ENSRNOG00000045844	2	COLON,SPLEEN
ENSRNOG00000045892	2	ADRNL,OVARY
ENSRNOG00000045913	2	ADRNL,BAT
ENSRNOG00000045920	2	ADRNL,COLON
ENSRNOG00000045931	2	BLOOD,OVARY
ENSRNOG00000045961	2	ADRNL,HEART
ENSRNOG00000046002	2	BAT,SKM-VL
ENSRNOG00000046036	2	COLON,SMLINT
ENSRNOG00000046086	2	ADRNL,SPLEEN
ENSRNOG00000046151	2	BLOOD,SPLEEN
ENSRNOG00000046159	2	ADRNL,LUNG
ENSRNOG00000046181	2	COLON,WAT-SC
ENSRNOG00000046195	2	BLOOD,SPLEEN
ENSRNOG00000046216	2	BAT,LUNG
ENSRNOG00000046307	2	ADRNL,BAT
ENSRNOG00000046333	2	ADRNL,WAT-SC
ENSRNOG00000046357	2	COLON,SMLINT
ENSRNOG00000046361	2	ADRNL,KIDNEY
ENSRNOG00000046377	2	ADRNL,BAT
ENSRNOG00000046424	2	ADRNL,BAT
ENSRNOG00000046439	2	ADRNL,KIDNEY
ENSRNOG00000046484	2	ADRNL,OVARY
ENSRNOG00000046493	2	ADRNL,OVARY
ENSRNOG00000046497	2	ADRNL,OVARY
ENSRNOG00000046602	2	COLON,SMLINT
ENSRNOG00000046644	2	ADRNL,BAT
ENSRNOG00000046663	2	BAT,LUNG
ENSRNOG00000046675	2	SKM-GN,SMLINT
ENSRNOG00000046698	2	ADRNL,COLON
ENSRNOG00000046700	2	ADRNL,WAT-SC
ENSRNOG00000046829	2	HEART,WAT-SC
ENSRNOG00000046891	2	BLOOD,SMLINT
ENSRNOG00000046918	2	ADRNL,HEART
ENSRNOG00000046955	2	COLON,WAT-SC
ENSRNOG00000046972	2	COLON,LUNG
ENSRNOG00000046973	2	HEART,SKM-GN
ENSRNOG00000046984	2	ADRNL,BAT
ENSRNOG00000046996	2	HIPPOC,LIVER
ENSRNOG00000047045	2	ADRNL,BAT
ENSRNOG00000047088	2	BLOOD,TESTES
ENSRNOG00000047124	2	SKM-VL,VENACV
ENSRNOG00000047132	2	ADRNL,COLON
ENSRNOG00000047179	2	ADRNL,OVARY
ENSRNOG00000047204	2	BLOOD,SPLEEN
ENSRNOG00000047213	2	ADRNL,BAT
ENSRNOG00000047219	2	BAT,BLOOD
ENSRNOG00000047296	2	COLON,SPLEEN
ENSRNOG00000047306	2	COLON,SPLEEN
ENSRNOG00000047367	2	BAT,COLON
ENSRNOG00000047368	2	COLON,WAT-SC
ENSRNOG00000047396	2	ADRNL,CORTEX
ENSRNOG00000047466	2	ADRNL,LUNG
ENSRNOG00000047476	2	ADRNL,OVARY
ENSRNOG00000047503	2	ADRNL,COLON
ENSRNOG00000047526	2	ADRNL,COLON
ENSRNOG00000047545	2	ADRNL,WAT-SC
ENSRNOG00000047611	2	ADRNL,BLOOD
ENSRNOG00000047708	2	ADRNL,HEART
ENSRNOG00000047741	2	ADRNL,BLOOD
ENSRNOG00000047817	2	ADRNL,WAT-SC
ENSRNOG00000047867	2	ADRNL,HEART
ENSRNOG00000047884	2	ADRNL,LUNG
ENSRNOG00000047895	2	ADRNL,COLON
ENSRNOG00000047941	2	COLON,WAT-SC
ENSRNOG00000048088	2	ADRNL,WAT-SC
ENSRNOG00000048152	2	ADRNL,WAT-SC
ENSRNOG00000048169	2	ADRNL,SPLEEN
ENSRNOG00000048195	2	BAT,SKM-VL
ENSRNOG00000048282	2	COLON,HIPPOC
ENSRNOG00000048297	2	ADRNL,COLON
ENSRNOG00000048321	2	BAT,COLON
ENSRNOG00000048449	2	BLOOD,SPLEEN
ENSRNOG00000048487	2	BAT,SPLEEN
ENSRNOG00000048506	2	BLOOD,SPLEEN
ENSRNOG00000048636	2	BAT,WAT-SC
ENSRNOG00000048651	2	ADRNL,BLOOD
ENSRNOG00000048723	2	ADRNL,WAT-SC
ENSRNOG00000048771	2	BAT,LUNG
ENSRNOG00000048849	2	ADRNL,COLON
ENSRNOG00000048870	2	KIDNEY,SMLINT
ENSRNOG00000048961	2	COLON,SKM-GN
ENSRNOG00000048980	2	LUNG,WAT-SC
ENSRNOG00000049028	2	ADRNL,BLOOD
ENSRNOG00000049219	2	ADRNL,BLOOD
ENSRNOG00000049229	2	COLON,SPLEEN
ENSRNOG00000049269	2	ADRNL,BAT
ENSRNOG00000049281	2	ADRNL,OVARY
ENSRNOG00000049282	2	ADRNL,LUNG
ENSRNOG00000049349	2	OVARY,WAT-SC
ENSRNOG00000049422	2	BLOOD,LUNG
ENSRNOG00000049491	2	ADRNL,HIPPOC
ENSRNOG00000049495	2	ADRNL,WAT-SC
ENSRNOG00000049537	2	COLON,SPLEEN
ENSRNOG00000049641	2	ADRNL,BLOOD
ENSRNOG00000049681	2	BLOOD,WAT-SC
ENSRNOG00000049686	2	BAT,SKM-VL
ENSRNOG00000049695	2	ADRNL,VENACV
ENSRNOG00000049743	2	ADRNL,BLOOD
ENSRNOG00000049780	2	COLON,WAT-SC
ENSRNOG00000049783	2	COLON,SMLINT
ENSRNOG00000049819	2	ADRNL,SPLEEN
ENSRNOG00000049853	2	ADRNL,WAT-SC
ENSRNOG00000049862	2	ADRNL,COLON
ENSRNOG00000049880	2	COLON,WAT-SC
ENSRNOG00000049908	2	ADRNL,BLOOD
ENSRNOG00000049911	2	ADRNL,SKM-VL
ENSRNOG00000049918	2	ADRNL,WAT-SC
ENSRNOG00000049937	2	KIDNEY,WAT-SC
ENSRNOG00000049944	2	ADRNL,BAT
ENSRNOG00000049983	2	ADRNL,SKM-GN
ENSRNOG00000050057	2	ADRNL,OVARY
ENSRNOG00000050197	2	COLON,SPLEEN
ENSRNOG00000050233	2	ADRNL,BLOOD
ENSRNOG00000050282	2	SPLEEN,WAT-SC
ENSRNOG00000050317	2	ADRNL,COLON
ENSRNOG00000050325	2	KIDNEY,WAT-SC
ENSRNOG00000050445	2	ADRNL,BAT
ENSRNOG00000050714	2	HIPPOC,WAT-SC
ENSRNOG00000050790	2	BLOOD,SPLEEN
ENSRNOG00000050794	2	BAT,OVARY
ENSRNOG00000050841	2	SKM-GN,SKM-VL
ENSRNOG00000050860	2	ADRNL,SMLINT
ENSRNOG00000050898	2	COLON,LUNG
ENSRNOG00000050997	2	ADRNL,SKM-VL
ENSRNOG00000051135	2	ADRNL,SKM-GN
ENSRNOG00000051204	2	BAT,SMLINT
ENSRNOG00000051408	2	BAT,SKM-GN
ENSRNOG00000051483	2	LIVER,SKM-VL
ENSRNOG00000051528	2	ADRNL,WAT-SC
ENSRNOG00000051619	2	HEART,SKM-GN
ENSRNOG00000051690	2	COLON,SMLINT
ENSRNOG00000051699	2	BLOOD,COLON
ENSRNOG00000051816	2	HIPPOC,SKM-VL
ENSRNOG00000051885	2	ADRNL,BLOOD
ENSRNOG00000051889	2	BLOOD,SPLEEN
ENSRNOG00000051993	2	ADRNL,WAT-SC
ENSRNOG00000052023	2	COLON,OVARY
ENSRNOG00000052025	2	BLOOD,COLON
ENSRNOG00000052070	2	ADRNL,COLON
ENSRNOG00000052289	2	ADRNL,COLON
ENSRNOG00000052405	2	ADRNL,LUNG
ENSRNOG00000052499	2	BAT,SKM-VL
ENSRNOG00000052613	2	HEART,OVARY
ENSRNOG00000052664	2	ADRNL,BLOOD
ENSRNOG00000052687	2	ADRNL,LUNG
ENSRNOG00000052707	2	HEART,SKM-VL
ENSRNOG00000052887	2	OVARY,WAT-SC
ENSRNOG00000052968	2	ADRNL,BAT
ENSRNOG00000052981	2	COLON,HEART
ENSRNOG00000053075	2	COLON,SMLINT
ENSRNOG00000053400	2	SKM-VL,WAT-SC
ENSRNOG00000053404	2	BLOOD,OVARY
ENSRNOG00000053410	2	ADRNL,WAT-SC
ENSRNOG00000053430	2	SKM-GN,SKM-VL
ENSRNOG00000053469	2	ADRNL,BLOOD
ENSRNOG00000053550	2	SPLEEN,TESTES
ENSRNOG00000053640	2	ADRNL,WAT-SC
ENSRNOG00000053691	2	LUNG,WAT-SC
ENSRNOG00000053943	2	ADRNL,BLOOD
ENSRNOG00000054151	2	OVARY,SPLEEN
ENSRNOG00000054157	2	BLOOD,HIPPOC
ENSRNOG00000054176	2	ADRNL,COLON
ENSRNOG00000054204	2	OVARY,WAT-SC
ENSRNOG00000054212	2	HIPPOC,WAT-SC
ENSRNOG00000054218	2	BAT,SPLEEN
ENSRNOG00000054251	2	BAT,LUNG
ENSRNOG00000054314	2	COLON,SMLINT
ENSRNOG00000054508	2	ADRNL,COLON
ENSRNOG00000054548	2	SKM-GN,SKM-VL
ENSRNOG00000054549	2	ADRNL,LIVER
ENSRNOG00000054625	2	ADRNL,HEART
ENSRNOG00000054757	2	ADRNL,HEART
ENSRNOG00000054775	2	ADRNL,BLOOD
ENSRNOG00000054782	2	ADRNL,OVARY
ENSRNOG00000054863	2	BLOOD,HEART
ENSRNOG00000054896	2	ADRNL,OVARY
ENSRNOG00000055010	2	BLOOD,SKM-VL
ENSRNOG00000055082	2	BLOOD,SKM-VL
ENSRNOG00000055226	2	HEART,KIDNEY
ENSRNOG00000055305	2	BLOOD,SMLINT
ENSRNOG00000055433	2	HIPPOC,WAT-SC
ENSRNOG00000055446	2	ADRNL,BLOOD
ENSRNOG00000055471	2	BLOOD,SMLINT
ENSRNOG00000055527	2	ADRNL,WAT-SC
ENSRNOG00000055583	2	ADRNL,BLOOD
ENSRNOG00000055751	2	COLON,SKM-VL
ENSRNOG00000055769	2	ADRNL,SKM-GN
ENSRNOG00000055934	2	OVARY,WAT-SC
ENSRNOG00000055984	2	BLOOD,COLON
ENSRNOG00000056017	2	ADRNL,BAT
ENSRNOG00000056243	2	BLOOD,COLON
ENSRNOG00000056297	2	ADRNL,COLON
ENSRNOG00000056325	2	BAT,OVARY
ENSRNOG00000056376	2	ADRNL,SKM-VL
ENSRNOG00000056487	2	ADRNL,HEART
ENSRNOG00000056651	2	COLON,SKM-VL
ENSRNOG00000056697	2	BLOOD,SPLEEN
ENSRNOG00000056703	2	ADRNL,COLON
ENSRNOG00000056716	2	COLON,KIDNEY
ENSRNOG00000056756	2	LUNG,SPLEEN
ENSRNOG00000056765	2	ADRNL,BLOOD
ENSRNOG00000056837	2	BAT,WAT-SC
ENSRNOG00000056894	2	ADRNL,SMLINT
ENSRNOG00000056944	2	ADRNL,HIPPOC
ENSRNOG00000056955	2	ADRNL,SPLEEN
ENSRNOG00000057186	2	ADRNL,SMLINT
ENSRNOG00000057194	2	BAT,SKM-VL
ENSRNOG00000057264	2	ADRNL,WAT-SC
ENSRNOG00000057335	2	BLOOD,SPLEEN
ENSRNOG00000057470	2	ADRNL,SKM-VL
ENSRNOG00000057626	2	COLON,SKM-VL
ENSRNOG00000057756	2	SKM-VL,WAT-SC
ENSRNOG00000057794	2	ADRNL,SPLEEN
ENSRNOG00000057832	2	ADRNL,OVARY
ENSRNOG00000057855	2	BLOOD,SPLEEN
ENSRNOG00000057880	2	ADRNL,TESTES
ENSRNOG00000057957	2	COLON,WAT-SC
ENSRNOG00000058003	2	BAT,WAT-SC
ENSRNOG00000058006	2	ADRNL,KIDNEY
ENSRNOG00000058030	2	ADRNL,OVARY
ENSRNOG00000058193	2	COLON,WAT-SC
ENSRNOG00000058202	2	ADRNL,BAT
ENSRNOG00000058288	2	BLOOD,SPLEEN
ENSRNOG00000058337	2	LUNG,WAT-SC
ENSRNOG00000058393	2	BLOOD,HIPPOC
ENSRNOG00000058470	2	ADRNL,OVARY
ENSRNOG00000058476	2	BLOOD,HEART
ENSRNOG00000058497	2	ADRNL,OVARY
ENSRNOG00000058522	2	ADRNL,COLON
ENSRNOG00000058561	2	BLOOD,SPLEEN
ENSRNOG00000058733	2	BLOOD,WAT-SC
ENSRNOG00000058842	2	CORTEX,WAT-SC
ENSRNOG00000058898	2	BLOOD,SPLEEN
ENSRNOG00000058909	2	BLOOD,CORTEX
ENSRNOG00000058975	2	SKM-GN,SKM-VL
ENSRNOG00000059073	2	ADRNL,LUNG
ENSRNOG00000059097	2	ADRNL,BAT
ENSRNOG00000059260	2	ADRNL,SPLEEN
ENSRNOG00000059344	2	ADRNL,BLOOD
ENSRNOG00000059348	2	BAT,BLOOD
ENSRNOG00000059381	2	OVARY,WAT-SC
ENSRNOG00000059456	2	COLON,WAT-SC
ENSRNOG00000059461	2	COLON,OVARY
ENSRNOG00000059479	2	COLON,SPLEEN
ENSRNOG00000059492	2	ADRNL,COLON
ENSRNOG00000059500	2	ADRNL,LUNG
ENSRNOG00000059572	2	COLON,SPLEEN
ENSRNOG00000059579	2	SKM-GN,SKM-VL
ENSRNOG00000059618	2	OVARY,WAT-SC
ENSRNOG00000059640	2	COLON,WAT-SC
ENSRNOG00000059683	2	BLOOD,HIPPOC
ENSRNOG00000059705	2	BAT,SMLINT
ENSRNOG00000059750	2	BLOOD,WAT-SC
ENSRNOG00000059801	2	BAT,COLON
ENSRNOG00000059880	2	ADRNL,HEART
ENSRNOG00000059956	2	ADRNL,SKM-VL
ENSRNOG00000060179	2	ADRNL,COLON
ENSRNOG00000060246	2	BLOOD,SPLEEN
ENSRNOG00000060349	2	ADRNL,BAT
ENSRNOG00000060350	2	ADRNL,BLOOD
ENSRNOG00000060460	2	COLON,SPLEEN
ENSRNOG00000060530	2	BLOOD,COLON
ENSRNOG00000060538	2	ADRNL,BAT
ENSRNOG00000060561	2	SKM-GN,SMLINT
ENSRNOG00000060594	2	ADRNL,LUNG
ENSRNOG00000060775	2	ADRNL,CORTEX
ENSRNOG00000060869	2	BAT,BLOOD
ENSRNOG00000060970	2	SKM-VL,WAT-SC
ENSRNOG00000060972	2	ADRNL,SPLEEN
ENSRNOG00000061050	2	ADRNL,WAT-SC
ENSRNOG00000061073	2	BLOOD,WAT-SC
ENSRNOG00000061080	2	COLON,SPLEEN
ENSRNOG00000061108	2	ADRNL,SKM-VL
ENSRNOG00000061153	2	ADRNL,WAT-SC
ENSRNOG00000061213	2	ADRNL,SKM-VL
ENSRNOG00000061215	2	HIPPOC,SKM-GN
ENSRNOG00000061231	2	COLON,OVARY
ENSRNOG00000061237	2	KIDNEY,LIVER
ENSRNOG00000061348	2	ADRNL,BLOOD
ENSRNOG00000061373	2	ADRNL,WAT-SC
ENSRNOG00000061390	2	ADRNL,SMLINT
ENSRNOG00000061424	2	COLON,WAT-SC
ENSRNOG00000061429	2	ADRNL,LUNG
ENSRNOG00000061450	2	ADRNL,COLON
ENSRNOG00000061484	2	BAT,WAT-SC
ENSRNOG00000061530	2	ADRNL,HEART
ENSRNOG00000061544	2	LUNG,SKM-VL
ENSRNOG00000061862	2	ADRNL,COLON
ENSRNOG00000061876	2	BAT,WAT-SC
ENSRNOG00000061895	2	BAT,WAT-SC
ENSRNOG00000062101	2	BAT,SPLEEN
ENSRNOG00000062383	2	ADRNL,OVARY
ENSRNOG00000062466	2	ADRNL,BAT
ENSRNOG00000062503	2	ADRNL,WAT-SC
ENSRNOG00000062578	2	COLON,SKM-VL
ENSRNOG00000062679	2	ADRNL,COLON
ENSRNOG00000062731	2	ADRNL,SPLEEN
ENSRNOG00000063146	2	ADRNL,WAT-SC
ENSRNOG00000063482	2	SPLEEN,WAT-SC
ENSRNOG00000063613	2	COLON,LIVER
ENSRNOG00000063964	2	OVARY,WAT-SC
ENSRNOG00000064204	2	ADRNL,LIVER
ENSRNOG00000064238	2	ADRNL,WAT-SC
ENSRNOG00000064616	2	ADRNL,WAT-SC
ENSRNOG00000064975	2	ADRNL,BAT
ENSRNOG00000065000	2	SPLEEN,WAT-SC
ENSRNOG00000065735	2	ADRNL,COLON
ENSRNOG00000065897	2	ADRNL,OVARY
ENSRNOG00000065992	2	BLOOD,SKM-GN
ENSRNOG00000066314	2	ADRNL,OVARY
ENSRNOG00000066344	2	BLOOD,SPLEEN
ENSRNOG00000066618	2	ADRNL,SMLINT
ENSRNOG00000066945	2	ADRNL,LUNG
ENSRNOG00000067120	2	ADRNL,OVARY
ENSRNOG00000067317	2	BAT,OVARY
ENSRNOG00000067413	2	COLON,KIDNEY
ENSRNOG00000067555	2	HEART,OVARY
ENSRNOG00000068010	2	ADRNL,SKM-GN
ENSRNOG00000068332	2	ADRNL,OVARY
ENSRNOG00000068378	2	COLON,SPLEEN
ENSRNOG00000068599	2	ADRNL,BAT
ENSRNOG00000068816	2	BAT,COLON
ENSRNOG00000068914	2	LIVER,SKM-GN
ENSRNOG00000069024	2	SKM-VL,WAT-SC
ENSRNOG00000069633	2	ADRNL,WAT-SC
ENSRNOG00000069992	2	COLON,KIDNEY
ENSRNOG00000070112	2	SKM-GN,TESTES
ENSRNOG00000070769	2	ADRNL,SPLEEN
ENSRNOG00000071219	2	BAT,LUNG
ENSRNOG00000071326	2	COLON,HIPPOC
ENSRNOG00000072038	2	ADRNL,BAT
ENSRNOG00000072270	2	ADRNL,SKM-GN
ENSRNOG00000072345	2	BLOOD,SKM-VL
ENSRNOG00000072779	2	ADRNL,SMLINT
ENSRNOG00000073020	2	ADRNL,BLOOD
ENSRNOG00000073349	2	ADRNL,COLON
ENSRNOG00000073762	2	BAT,BLOOD
ENSRNOG00000073909	2	ADRNL,SKM-VL
ENSRNOG00000074026	2	ADRNL,SKM-VL
ENSRNOG00000074074	2	BLOOD,COLON
ENSRNOG00000074829	2	ADRNL,LUNG
ENSRNOG00000074924	2	ADRNL,SPLEEN
ENSRNOG00000075267	2	ADRNL,BAT
ENSRNOG00000076143	2	HIPPOC,SPLEEN
ENSRNOG00000076162	2	BLOOD,SKM-GN
ENSRNOG00000077679	2	COLON,SMLINT
ENSRNOG00000077779	2	ADRNL,BAT
ENSRNOG00000078280	2	ADRNL,COLON
ENSRNOG00000078723	2	ADRNL,HIPPOC
ENSRNOG00000079579	2	HEART,WAT-SC
ENSRNOG00000080106	2	COLON,WAT-SC
ENSRNOG00000080737	2	ADRNL,BAT
ENSRNOG00000080840	2	BAT,CORTEX
ENSRNOG00000081035	2	ADRNL,COLON
ENSRNOG00000081116	2	COLON,OVARY
ENSRNOG00000082020	2	ADRNL,BAT
ENSRNOG00000084234	2	ADRNL,COLON
ENSRNOG00000084862	2	BAT,SMLINT
ENSRNOG00000084928	2	ADRNL,BLOOD
ENSRNOG00000085055	2	ADRNL,BAT
ENSRNOG00000085124	2	COLON,SKM-VL
ENSRNOG00000085812	2	ADRNL,OVARY
ENSRNOG00000085949	2	ADRNL,COLON
ENSRNOG00000085951	2	ADRNL,COLON
ENSRNOG00000085964	2	ADRNL,WAT-SC
ENSRNOG00000086213	2	ADRNL,COLON
ENSRNOG00000087324	2	BLOOD,SPLEEN
ENSRNOG00000088984	2	ADRNL,BAT
ENSRNOG00000089004	2	BLOOD,LIVER
ENSRNOG00000089435	2	COLON,KIDNEY
ENSRNOG00000089620	2	ADRNL,COLON
ENSRNOG00000090872	2	ADRNL,OVARY
ENSRNOG00000000008	1	ADRNL
ENSRNOG00000000033	1	BLOOD
ENSRNOG00000000041	1	KIDNEY
ENSRNOG00000000042	1	ADRNL
ENSRNOG00000000047	1	BLOOD
ENSRNOG00000000062	1	BLOOD
ENSRNOG00000000068	1	ADRNL
ENSRNOG00000000070	1	LUNG
ENSRNOG00000000073	1	ADRNL
ENSRNOG00000000082	1	BAT
ENSRNOG00000000098	1	HEART
ENSRNOG00000000105	1	ADRNL
ENSRNOG00000000108	1	ADRNL
ENSRNOG00000000121	1	SPLEEN
ENSRNOG00000000123	1	BLOOD
ENSRNOG00000000127	1	SPLEEN
ENSRNOG00000000138	1	OVARY
ENSRNOG00000000164	1	ADRNL
ENSRNOG00000000165	1	ADRNL
ENSRNOG00000000231	1	OVARY
ENSRNOG00000000245	1	SPLEEN
ENSRNOG00000000257	1	SPLEEN
ENSRNOG00000000275	1	COLON
ENSRNOG00000000277	1	COLON
ENSRNOG00000000288	1	ADRNL
ENSRNOG00000000304	1	ADRNL
ENSRNOG00000000306	1	SMLINT
ENSRNOG00000000335	1	BLOOD
ENSRNOG00000000387	1	OVARY
ENSRNOG00000000394	1	SMLINT
ENSRNOG00000000395	1	ADRNL
ENSRNOG00000000396	1	OVARY
ENSRNOG00000000397	1	LUNG
ENSRNOG00000000406	1	SKM-VL
ENSRNOG00000000407	1	COLON
ENSRNOG00000000411	1	ADRNL
ENSRNOG00000000420	1	COLON
ENSRNOG00000000432	1	BLOOD
ENSRNOG00000000435	1	BLOOD
ENSRNOG00000000438	1	BLOOD
ENSRNOG00000000439	1	LUNG
ENSRNOG00000000465	1	COLON
ENSRNOG00000000466	1	BAT
ENSRNOG00000000471	1	CORTEX
ENSRNOG00000000473	1	ADRNL
ENSRNOG00000000479	1	BLOOD
ENSRNOG00000000483	1	COLON
ENSRNOG00000000486	1	ADRNL
ENSRNOG00000000493	1	COLON
ENSRNOG00000000495	1	ADRNL
ENSRNOG00000000498	1	SKM-VL
ENSRNOG00000000500	1	COLON
ENSRNOG00000000501	1	BAT
ENSRNOG00000000503	1	SKM-GN
ENSRNOG00000000506	1	OVARY
ENSRNOG00000000511	1	COLON
ENSRNOG00000000512	1	BLOOD
ENSRNOG00000000519	1	SPLEEN
ENSRNOG00000000521	1	ADRNL
ENSRNOG00000000525	1	ADRNL
ENSRNOG00000000529	1	BLOOD
ENSRNOG00000000540	1	WAT-SC
ENSRNOG00000000549	1	BLOOD
ENSRNOG00000000552	1	OVARY
ENSRNOG00000000557	1	COLON
ENSRNOG00000000562	1	COLON
ENSRNOG00000000564	1	ADRNL
ENSRNOG00000000568	1	BAT
ENSRNOG00000000579	1	BAT
ENSRNOG00000000595	1	WAT-SC
ENSRNOG00000000599	1	ADRNL
ENSRNOG00000000604	1	ADRNL
ENSRNOG00000000618	1	OVARY
ENSRNOG00000000635	1	ADRNL
ENSRNOG00000000657	1	SKM-GN
ENSRNOG00000000664	1	COLON
ENSRNOG00000000665	1	ADRNL
ENSRNOG00000000695	1	COLON
ENSRNOG00000000704	1	COLON
ENSRNOG00000000718	1	KIDNEY
ENSRNOG00000000729	1	OVARY
ENSRNOG00000000781	1	WAT-SC
ENSRNOG00000000783	1	SMLINT
ENSRNOG00000000785	1	SPLEEN
ENSRNOG00000000795	1	BAT
ENSRNOG00000000798	1	COLON
ENSRNOG00000000799	1	COLON
ENSRNOG00000000814	1	HIPPOC
ENSRNOG00000000823	1	SMLINT
ENSRNOG00000000826	1	ADRNL
ENSRNOG00000000838	1	COLON
ENSRNOG00000000848	1	ADRNL
ENSRNOG00000000850	1	BLOOD
ENSRNOG00000000851	1	BLOOD
ENSRNOG00000000852	1	ADRNL
ENSRNOG00000000853	1	BAT
ENSRNOG00000000855	1	OVARY
ENSRNOG00000000857	1	ADRNL
ENSRNOG00000000867	1	COLON
ENSRNOG00000000885	1	ADRNL
ENSRNOG00000000900	1	LIVER
ENSRNOG00000000903	1	ADRNL
ENSRNOG00000000907	1	SMLINT
ENSRNOG00000000913	1	BAT
ENSRNOG00000000923	1	ADRNL
ENSRNOG00000000925	1	ADRNL
ENSRNOG00000000937	1	ADRNL
ENSRNOG00000000942	1	COLON
ENSRNOG00000000961	1	COLON
ENSRNOG00000000994	1	COLON
ENSRNOG00000000996	1	BLOOD
ENSRNOG00000001006	1	COLON
ENSRNOG00000001034	1	COLON
ENSRNOG00000001055	1	HEART
ENSRNOG00000001060	1	OVARY
ENSRNOG00000001073	1	SKM-VL
ENSRNOG00000001098	1	COLON
ENSRNOG00000001103	1	OVARY
ENSRNOG00000001111	1	ADRNL
ENSRNOG00000001113	1	ADRNL
ENSRNOG00000001114	1	BLOOD
ENSRNOG00000001120	1	SPLEEN
ENSRNOG00000001126	1	HEART
ENSRNOG00000001129	1	WAT-SC
ENSRNOG00000001130	1	ADRNL
ENSRNOG00000001134	1	ADRNL
ENSRNOG00000001138	1	BAT
ENSRNOG00000001156	1	ADRNL
ENSRNOG00000001160	1	BLOOD
ENSRNOG00000001173	1	KIDNEY
ENSRNOG00000001174	1	SMLINT
ENSRNOG00000001178	1	ADRNL
ENSRNOG00000001191	1	ADRNL
ENSRNOG00000001195	1	ADRNL
ENSRNOG00000001198	1	BLOOD
ENSRNOG00000001201	1	ADRNL
ENSRNOG00000001222	1	ADRNL
ENSRNOG00000001228	1	WAT-SC
ENSRNOG00000001232	1	ADRNL
ENSRNOG00000001237	1	ADRNL
ENSRNOG00000001242	1	ADRNL
ENSRNOG00000001245	1	ADRNL
ENSRNOG00000001253	1	COLON
ENSRNOG00000001255	1	SKM-GN
ENSRNOG00000001259	1	ADRNL
ENSRNOG00000001269	1	SMLINT
ENSRNOG00000001272	1	COLON
ENSRNOG00000001275	1	BLOOD
ENSRNOG00000001278	1	ADRNL
ENSRNOG00000001285	1	ADRNL
ENSRNOG00000001296	1	LUNG
ENSRNOG00000001300	1	BAT
ENSRNOG00000001312	1	SKM-GN
ENSRNOG00000001315	1	BAT
ENSRNOG00000001317	1	LIVER
ENSRNOG00000001331	1	SMLINT
ENSRNOG00000001335	1	WAT-SC
ENSRNOG00000001347	1	SKM-VL
ENSRNOG00000001348	1	COLON
ENSRNOG00000001351	1	ADRNL
ENSRNOG00000001367	1	COLON
ENSRNOG00000001374	1	COLON
ENSRNOG00000001376	1	ADRNL
ENSRNOG00000001377	1	ADRNL
ENSRNOG00000001385	1	ADRNL
ENSRNOG00000001387	1	BLOOD
ENSRNOG00000001396	1	ADRNL
ENSRNOG00000001397	1	ADRNL
ENSRNOG00000001399	1	ADRNL
ENSRNOG00000001410	1	SPLEEN
ENSRNOG00000001416	1	ADRNL
ENSRNOG00000001417	1	ADRNL
ENSRNOG00000001418	1	BLOOD
ENSRNOG00000001424	1	BLOOD
ENSRNOG00000001436	1	ADRNL
ENSRNOG00000001443	1	KIDNEY
ENSRNOG00000001448	1	BAT
ENSRNOG00000001449	1	CORTEX
ENSRNOG00000001452	1	ADRNL
ENSRNOG00000001454	1	COLON
ENSRNOG00000001465	1	ADRNL
ENSRNOG00000001470	1	ADRNL
ENSRNOG00000001476	1	WAT-SC
ENSRNOG00000001488	1	COLON
ENSRNOG00000001492	1	HIPPOC
ENSRNOG00000001499	1	WAT-SC
ENSRNOG00000001501	1	COLON
ENSRNOG00000001506	1	ADRNL
ENSRNOG00000001517	1	ADRNL
ENSRNOG00000001525	1	ADRNL
ENSRNOG00000001528	1	WAT-SC
ENSRNOG00000001544	1	ADRNL
ENSRNOG00000001548	1	COLON
ENSRNOG00000001559	1	COLON
ENSRNOG00000001573	1	SKM-VL
ENSRNOG00000001580	1	COLON
ENSRNOG00000001584	1	ADRNL
ENSRNOG00000001587	1	COLON
ENSRNOG00000001588	1	COLON
ENSRNOG00000001589	1	COLON
ENSRNOG00000001593	1	SKM-GN
ENSRNOG00000001597	1	ADRNL
ENSRNOG00000001598	1	SMLINT
ENSRNOG00000001599	1	COLON
ENSRNOG00000001602	1	BAT
ENSRNOG00000001609	1	LUNG
ENSRNOG00000001613	1	COLON
ENSRNOG00000001633	1	ADRNL
ENSRNOG00000001640	1	ADRNL
ENSRNOG00000001642	1	LIVER
